result_version,id,category,message,intent_hint,status_code,ok,confirm_required,intent,run_id,latency_ms,tested_at,response,error
v20260225-r2-smoke,DQ001,能力与流程,在吗？我第一次用这个系统，你大概能帮我干啥？,CLARIFY_OR_POLICY,200,True,False,UNKNOWN,90122825-f2c8-4333-8fa9-951a2726695a,4133,2026-02-25T08:11:48,您好，我在。您可以直接告诉我需求，比如下单、查订单、取消订单、改地址、投诉建议。,
v20260225-r2-smoke,DQ002,能力与流程,我不太会点网页，你能像真人客服那样一步一步带我吗？,CLARIFY_OR_POLICY,200,True,False,UNKNOWN,90122825-f2c8-4333-8fa9-951a2726695a,4116,2026-02-25T08:11:52,"可以的，我会按最少必要信息一步步问您，不会让您一次填很多项。
我现在能直接处理：下单、查订单、支付、取消、改址、投诉建议、修改昵称。
下单时我会默认带出您的常用联系人和默认地址，您只要说需要改哪一项就行。",
v20260225-r2-smoke,DQ003,能力与流程,你这边是只管下单，还是投诉、改地址这些都能办？,CLARIFY_OR_POLICY,200,True,False,UNKNOWN,90122825-f2c8-4333-8fa9-951a2726695a,4116,2026-02-25T08:11:56,当前处于只读兜底模式，暂时不能执行写操作。您可以先完成模型配置，我就能继续为您代操作；现在我仍可帮您查询和答疑。,
v20260225-r2-smoke,DQ004,能力与流程,我是门店店长，平时最常用哪些功能你先给我讲讲。,CLARIFY_OR_POLICY,200,True,False,UNKNOWN,90122825-f2c8-4333-8fa9-951a2726695a,4134,2026-02-25T08:12:00,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260225-r2-smoke,DQ005,能力与流程,我说话可能比较碎，你能自己整理重点吗？,CLARIFY_OR_POLICY,200,True,False,UNKNOWN,90122825-f2c8-4333-8fa9-951a2726695a,4137,2026-02-25T08:12:04,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260225-r2-smoke,DQ006,能力与流程,我要是只说‘帮我处理一下’，你会先问我什么？,CLARIFY_OR_POLICY,200,True,False,UNKNOWN,90122825-f2c8-4333-8fa9-951a2726695a,4129,2026-02-25T08:12:08,"可以的，我会按最少必要信息一步步问您，不会让您一次填很多项。
我现在能直接处理：下单、查订单、支付、取消、改址、投诉建议、修改昵称。
下单时我会默认带出您的常用联系人和默认地址，您只要说需要改哪一项就行。",
v20260225-r2-smoke,DQ007,能力与流程,先别下单，我想知道取消规则和改址规则，简单说重点。,CLARIFY_OR_POLICY,200,True,False,UNKNOWN,90122825-f2c8-4333-8fa9-951a2726695a,4111,2026-02-25T08:12:12,当前处于只读兜底模式，暂时不能执行写操作。您可以先完成模型配置，我就能继续为您代操作；现在我仍可帮您查询和答疑。,
v20260225-r2-smoke,DQ008,能力与流程,你会不会直接给我下单？我希望先确认再动手。,CLARIFY_OR_POLICY,200,True,False,UNKNOWN,90122825-f2c8-4333-8fa9-951a2726695a,4113,2026-02-25T08:12:16,当前处于只读兜底模式，暂时不能执行写操作。您可以先完成模型配置，我就能继续为您代操作；现在我仍可帮您查询和答疑。,
v20260225-r2-smoke,DQ009,能力与流程,你查订单是按订单号，还是按我这个账号就能查？,CLARIFY_OR_POLICY,200,True,False,QUERY_ORDER,90122825-f2c8-4333-8fa9-951a2726695a,4135,2026-02-25T08:12:21,"给您查到这些订单：
1. LPG202602191134369119 | 瓶装配送 | 已过期 | 预计 2026-02-19 12:34
2. LPG202602191121149000 | 瓶装配送 | 已过期 | 预计 2026-02-19 12:21
3. LPG202602190457274950 | 瓶装配送 | 已过期 | 预计 2026-02-20 09:00
4. LPG2026021909451105 | 瓶装配送 | 已过期 | 预计 2026-02-19 15:00
5. LPG2026020111001104 | 瓶装配送 | 已预约 | 预计 2026-02-17 11:00
要看某一单详情，直接把订单号发我。",
v20260225-r2-smoke,DQ010,能力与流程,我不想每次都重复地址电话，你能默认带出来吗？,CLARIFY_OR_POLICY,200,True,False,UNKNOWN,90122825-f2c8-4333-8fa9-951a2726695a,4100,2026-02-25T08:12:25,"可以的，我会按最少必要信息一步步问您，不会让您一次填很多项。
我现在能直接处理：下单、查订单、支付、取消、改址、投诉建议、修改昵称。
下单时我会默认带出您的常用联系人和默认地址，您只要说需要改哪一项就行。",
v20260225-r2-smoke,DQ011,能力与流程,你这边是24小时都能下单吗，夜里会怎么安排？,CLARIFY_OR_POLICY,200,True,False,UNKNOWN,90122825-f2c8-4333-8fa9-951a2726695a,4159,2026-02-25T08:12:29,当前处于只读兜底模式，暂时不能执行写操作。您可以先完成模型配置，我就能继续为您代操作；现在我仍可帮您查询和答疑。,
v20260225-r2-smoke,DQ012,能力与流程,我比较着急，你回答能不能短一点，别太官方。,CLARIFY_OR_POLICY,200,True,False,UNKNOWN,90122825-f2c8-4333-8fa9-951a2726695a,4101,2026-02-25T08:12:33,"可以的，我会按最少必要信息一步步问您，不会让您一次填很多项。
我现在能直接处理：下单、查订单、支付、取消、改址、投诉建议、修改昵称。
下单时我会默认带出您的常用联系人和默认地址，您只要说需要改哪一项就行。",
v20260225-r2-smoke,DQ013,能力与流程,如果我说错了服务类型，你会提醒我改吗？,CLARIFY_OR_POLICY,200,True,False,UNKNOWN,90122825-f2c8-4333-8fa9-951a2726695a,4129,2026-02-25T08:12:37,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260225-r2-smoke,DQ014,能力与流程,我有时候会发语音转文字，错别字挺多，你能看懂吗？,CLARIFY_OR_POLICY,200,True,False,UNKNOWN,90122825-f2c8-4333-8fa9-951a2726695a,4133,2026-02-25T08:12:41,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260225-r2-smoke,DQ015,能力与流程,你是机器人我知道，但回复能不能别那么模板化。,CLARIFY_OR_POLICY,200,True,False,UNKNOWN,90122825-f2c8-4333-8fa9-951a2726695a,4134,2026-02-25T08:12:45,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260225-r2-smoke,DQ016,能力与流程,先告诉我：你现在能做、不能做的各三条就行。,CLARIFY_OR_POLICY,200,True,False,UNKNOWN,90122825-f2c8-4333-8fa9-951a2726695a,4124,2026-02-25T08:12:50,"可以的，我会按最少必要信息一步步问您，不会让您一次填很多项。
我现在能直接处理：下单、查订单、支付、取消、改址、投诉建议、修改昵称。
下单时我会默认带出您的常用联系人和默认地址，您只要说需要改哪一项就行。",
v20260225-r2-smoke,DQ017,下单-瓶装配送,我要叫气，今天能送吗？,ORDER_CREATE,200,True,False,UNKNOWN,90122825-f2c8-4333-8fa9-951a2726695a,4113,2026-02-25T08:12:54,当前处于只读兜底模式，暂时不能执行写操作。您可以先完成模型配置，我就能继续为您代操作；现在我仍可帮您查询和答疑。,
v20260225-r2-smoke,DQ018,下单-瓶装配送,帮我送两瓶15公斤的，越快越好。,ORDER_CREATE,200,True,False,UNKNOWN,90122825-f2c8-4333-8fa9-951a2726695a,4125,2026-02-25T08:12:58,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260225-r2-smoke,DQ019,下单-瓶装配送,我这边后厨快没气了，先来一瓶45kg顶着用。,ORDER_CREATE,200,True,False,UNKNOWN,90122825-f2c8-4333-8fa9-951a2726695a,4129,2026-02-25T08:13:02,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260225-r2-smoke,DQ020,下单-瓶装配送,15kg来2瓶，地址先用我默认的。,ORDER_CREATE,200,True,False,UNKNOWN,90122825-f2c8-4333-8fa9-951a2726695a,4123,2026-02-25T08:13:06,"您当前默认地址是：广东省（李华 123）
共 4 个地址。
如需切换默认地址，告诉我“把地址ID 12 设为默认地址”即可。",
